StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,YahooSalary,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPosition,DraftKingsPosition,YahooPosition,OpponentRank,OpponentPositionRank,GlobalTeamID,FantasyDraftSalary,FantasyDraftPosition,GameID,OpponentID,Opponent,Day,DateTime,HomeOrAway,IsGameOver,GlobalGameID,GlobalOpponentID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
1536741,3,20001673,1,2026,Buddy Hield,ATL,SF,0,5370.0,4957.0,4957.0,21.0,Scrambled,Scrambled,,Scrambled,SG/SF,SG/SF,SG,14.0,11.0,20000003,,Scrambled,23240,2,CHA,2026-02-11T00:00:00,2026-02-11T19:00:00,AWAY,True,20023240,20000002,2026-02-11T23:38:10,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536746,3,20002254,1,2026,Gabe Vincent,ATL,PG,0,5508.0,4544.0,4544.0,15.0,Scrambled,Scrambled,,Scrambled,SG/PG,PG/SG,PG,14.0,12.0,20000003,,Scrambled,23240,2,CHA,2026-02-11T00:00:00,2026-02-11T19:00:00,AWAY,True,20023240,20000002,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536747,3,20002757,1,2026,Keaton Wallace,ATL,SG,0,4820.0,4131.0,4131.0,15.0,Scrambled,Scrambled,,Scrambled,PG,PG,PG,14.0,21.0,20000003,,Scrambled,23240,2,CHA,2026-02-11T00:00:00,2026-02-11T19:00:00,AWAY,True,20023240,20000002,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536748,3,20003293,1,2026,RayJ Dennis,ATL,SG,0,4820.0,4131.0,4131.0,14.0,Scrambled,Scrambled,,Scrambled,PG,PG,PG,14.0,21.0,20000003,,Scrambled,23240,2,CHA,2026-02-11T00:00:00,2026-02-11T19:00:00,AWAY,True,20023240,20000002,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536749,3,20003244,1,2026,Nikola Đurišić,ATL,SF,0,4820.0,4131.0,4131.0,14.0,Scrambled,Scrambled,,Scrambled,SF,SF,SF,14.0,11.0,20000003,,Scrambled,23240,2,CHA,2026-02-11T00:00:00,2026-02-11T19:00:00,AWAY,True,20023240,20000002,2026-02-11T23:38:10,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536750,3,20002908,1,2026,Caleb Houstan,ATL,SG,0,4820.0,4131.0,4131.0,14.0,Scrambled,Scrambled,,Scrambled,SF,SF/PF,SF,14.0,21.0,20000003,,Scrambled,23240,2,CHA,2026-02-11T00:00:00,2026-02-11T19:00:00,AWAY,True,20023240,20000002,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536751,3,20002894,1,2026,Christian Koloko,ATL,C,0,4820.0,4131.0,4131.0,17.0,Scrambled,Scrambled,,Scrambled,C,C,C,14.0,11.0,20000003,,Scrambled,23240,2,CHA,2026-02-11T00:00:00,2026-02-11T19:00:00,AWAY,True,20023240,20000002,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536752,3,20002661,1,2026,Jonathan Kuminga,ATL,PF,0,4820.0,6196.0,6196.0,32.0,Scrambled,Scrambled,2026-01-22T00:00:00,Scrambled,SF/PF,SF/PF,PF,14.0,30.0,20000003,,Scrambled,23240,2,CHA,2026-02-11T00:00:00,2026-02-11T19:00:00,AWAY,True,20023240,20000002,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536757,2,20003032,1,2026,Brandon Miller,CHA,SF,1,10328.0,10741.0,10741.0,47.0,Scrambled,Scrambled,,Scrambled,SF/SG,SF,SF,32.0,39.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,63.1,48,54,13.8,35.8,53.0,63.6,9.5,16.5,57.4,9.5,19.3,49.2,11.4,11.4,137.7,1.9,11.0,12.4,5.3,34.5,18.3,3.8,1.9,3.8,9.5,7.6,42.7,39.4,74.9,30.6,19.0,2.6,10.6,20.5,53.9,67.2,70.6,67.2,5.7,0.0,0.0,70.6,True,True,Scrambled
1536756,2,20002528,1,2026,LaMelo Ball,CHA,PG,1,11154.0,11016.0,11016.0,54.0,Scrambled,Scrambled,,Scrambled,PG,PG,PG,32.0,17.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,53.4,44,36,11.0,31.7,47.9,71.9,1.9,9.5,27.5,13.3,24.8,53.6,1.9,1.9,137.7,0.0,7.6,7.6,0.0,18.9,12.3,11.4,1.9,0.0,1.9,7.6,33.0,32.3,70.4,30.0,57.8,2.9,0.0,7.8,43.0,54.8,59.2,54.8,12.4,0.0,0.0,59.2,True,True,Scrambled
1536753,2,20003451,1,2026,Kon Knueppel,CHA,SG,1,9501.0,9226.0,9226.0,41.0,Scrambled,Scrambled,,Scrambled,SF/SG,SG,SG,32.0,40.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,47.1,41,26,9.5,16.5,57.4,80.3,1.9,9.5,27.5,7.6,13.3,78.6,7.6,7.6,137.7,3.8,7.6,11.4,12.5,20.3,14.4,7.6,3.8,1.9,5.7,7.6,24.8,18.9,88.5,33.7,34.8,6.1,6.2,24.6,31.6,51.2,52.3,51.2,-8.3,0.0,0.0,52.3,True,True,Scrambled
1536754,2,20002278,1,2026,Grant Williams,CHA,PF,1,5095.0,5233.0,5233.0,19.0,Scrambled,Scrambled,,Scrambled,PF,PF,PF,32.0,37.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,33.2,44,13,1.9,12.4,15.3,15.3,1.9,5.7,45.9,0.0,11.4,0.0,9.5,13.3,98.3,7.6,7.6,11.0,17.1,19.1,18.1,9.5,0.0,1.9,3.8,3.8,13.3,16.6,40.2,10.8,32.7,0.0,5.9,19.6,25.0,34.6,35.1,34.6,-4.1,0.0,0.0,35.1,True,True,Scrambled
1536762,2,20003258,1,2026,PJ Hall,CHA,C,0,4820.0,4131.0,4131.0,15.0,Scrambled,Scrambled,,Scrambled,C,C,C,32.0,26.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,33.0,22,66,5.7,13.3,59.1,59.1,5.7,13.3,59.1,0.0,0.0,0.0,9.5,9.5,137.7,7.6,11.4,13.8,32.8,54.9,43.2,0.0,1.9,0.0,1.9,3.8,15.1,12.7,84.1,44.7,0.0,5.5,0.0,13.5,34.7,34.4,36.5,34.4,1.9,1.9,0.0,36.5,True,True,Scrambled
1536755,2,20003468,1,2026,Ryan Kalkbrenner,CHA,C,1,5783.0,6747.0,6747.0,30.0,Scrambled,Scrambled,,Scrambled,C,C,C,32.0,26.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,27.1,32,81,3.8,3.8,137.7,137.7,3.8,3.8,137.7,0.0,0.0,0.0,1.9,3.8,68.8,7.6,3.8,11.4,23.0,12.8,18.2,1.9,3.8,3.8,3.8,7.6,9.5,5.5,114.7,24.6,13.1,7.7,11.5,56.4,11.6,32.6,28.9,32.6,7.6,0.0,0.0,28.9,True,True,Scrambled
1536763,2,20003483,1,2026,Sion James,CHA,SG,0,5095.0,4957.0,4957.0,21.0,Scrambled,Scrambled,,Scrambled,SF/SG,SF/PF,SG,32.0,39.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,13.9,23,33,1.9,3.8,68.8,137.7,0.0,0.0,0.0,1.9,3.8,68.8,0.0,0.0,0.0,0.0,5.7,5.7,0.0,26.5,12.5,5.7,0.0,0.0,1.9,1.9,5.7,3.8,103.3,13.9,37.7,0.0,0.0,45.9,13.5,13.9,15.5,13.9,-9.6,0.0,0.0,15.5,True,True,Scrambled
1536765,2,20003222,1,2026,Tidjane Salaün,CHA,PF,0,4957.0,4131.0,4131.0,18.0,Scrambled,Scrambled,,Scrambled,PF,PF,PF,32.0,37.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,13.5,21,25,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,5.7,7.6,103.3,0.0,7.6,7.6,0.0,40.2,19.0,0.0,1.9,0.0,0.0,0.0,5.7,5.2,68.8,17.4,0.0,6.1,0.0,0.0,10.3,14.9,13.8,14.9,11.0,0.0,0.0,13.8,True,True,Scrambled
1536764,2,20002676,1,2026,Tre Mann,CHA,PG,0,5233.0,5095.0,5095.0,21.0,Scrambled,Scrambled,,Scrambled,SG/PG,PG/SG,PG,32.0,17.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,12.4,21,50,3.8,7.6,68.8,68.8,1.9,3.8,68.8,1.9,3.8,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,9.5,7.6,86.1,22.3,0.0,11.9,0.0,0.0,14.6,15.1,13.1,15.1,-1.4,0.0,0.0,13.1,True,True,Scrambled
1536761,2,20002543,1,2026,Josh Green,CHA,SF,0,5233.0,5508.0,5508.0,15.0,Scrambled,Scrambled,,Scrambled,SG/SF,SG/SF,SF,32.0,40.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-12T11:02:26,1,5.7,26,18,1.9,3.8,68.8,137.7,0.0,1.9,0.0,1.9,1.9,137.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.7,3.8,103.3,6.3,0.0,0.0,0.0,0.0,8.2,5.7,6.6,5.7,12.4,0.0,0.0,6.6,True,True,Scrambled
1536758,2,20002003,1,2026,Miles Bridges,CHA,SF,0,8950.0,8400.0,8400.0,45.0,Scrambled,Scrambled,2026-02-11T00:00:00,Scrambled,PF/SF,PF,PF,32.0,40.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-11T23:38:10,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536759,2,20001438,1,2026,Pat Connaughton,CHA,SG,0,4820.0,4131.0,4131.0,14.0,Scrambled,Scrambled,,Scrambled,SG,SF/PF,SF,32.0,39.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536760,2,20002903,1,2026,Moussa Diabaté,CHA,PF,0,,,,,Scrambled,Scrambled,,Scrambled,,,,,,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,Scrambled
1536766,2,20002560,1,2026,Xavier Tillman,CHA,C,0,4820.0,4682.0,4682.0,15.0,Scrambled,Scrambled,,Scrambled,C,C,C,32.0,26.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-11T21:50:31,1,0.0,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,0.0,0.0,0.0,True,True,Scrambled
1536767,2,20003134,1,2026,Tosan Evbuomwan,CHA,SF,0,4820.0,4131.0,4131.0,14.0,Scrambled,Scrambled,,Scrambled,SF,SF,SF,32.0,40.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-11T23:38:10,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536768,2,20003461,1,2026,Liam McNeeley,CHA,SF,0,4820.0,4131.0,4131.0,15.0,Scrambled,Scrambled,2026-02-09T00:00:00,Scrambled,SF,SF/PF,SF,32.0,40.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-11T23:38:10,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536769,2,20003248,1,2026,Antonio Reeves,CHA,SG,0,4820.0,4131.0,4131.0,14.0,Scrambled,Scrambled,,Scrambled,SG,SG,SG,32.0,39.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
1536770,2,20002280,1,2026,Coby White,CHA,SG,0,4820.0,8950.0,8950.0,41.0,Scrambled,Scrambled,2026-02-04T00:00:00,Scrambled,SG/PG,PG/SG,PG,32.0,39.0,20000002,,Scrambled,23240,3,ATL,2026-02-11T00:00:00,2026-02-11T19:00:00,HOME,True,20023240,20000003,2026-02-11T21:50:31,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,Scrambled
